time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.879999999999963,-40.6473099884,12.0937713439,20.5502428031,0.0536344776299,0.754058387445,0.0,-23.8202135816,4.02122445713,-7.05764494506,-0.0487363653378,0.181096770823,0.0,450.3252053536806,451.01617810484885,451.90879516965174,453.39929215693314
5.939999999999961,-42.0956391175,12.3337929117,20.1002899844,0.050535836276,0.764772306952,0.0,-24.4629676943,3.97928410891,-7.94789926301,-0.0582039203719,0.172958692256,0.0,408.3012356930627,407.6079534201061,407.54353421337476,406.6938889160658
5.99999999999996,-43.5837769817,12.5712629029,19.5955043448,0.046838953264,0.774707486116,0.0,-25.1478077071,3.93622212705,-8.88623216757,-0.0694952616993,0.143766839394,0.0,409.4150673556675,406.8360087773809,410.0109820572416,409.00283758757246
6.059999999999959,-45.1150429005,12.8061553247,19.033483054,0.0433882367162,0.783241727412,0.0,-25.9014512493,3.89338819287,-9.8567201491,-0.0405404080574,0.138992157682,0.0,420.9108067513113,420.51722730026626,418.4597852370934,420.9714476998857
6.1199999999999575,-46.69530159,13.0385413284,18.4136471557,0.0409756634763,0.791357561861,0.0,-26.7809989735,3.85252614181,-10.8153066466,-0.0395560931698,0.126520419017,0.0,454.7569452742075,453.77265630052085,455.5544288786394,455.6323879506523
6.179999999999956,-48.3269386772,13.2683012017,17.7311502602,0.0390879329481,0.79849051493,0.0,-27.6160892568,3.80591021199,-11.9454249532,-0.0188499945695,0.0957215078278,0.0,412.55824342281204,409.84151588147546,408.9619096848592,410.80271922909463
6.239999999999955,-50.0141116838,13.4953404025,16.9819302176,0.0377181970425,0.804054983936,0.0,-28.6328079347,3.76167534682,-13.0417575987,-0.0322914065035,0.0859971242622,0.0,462.32906502942546,461.56869222288464,462.99529606604074,461.9359491700646
6.299999999999954,-51.7638037828,13.7196309613,16.1635954487,0.0357056600548,0.808835077818,0.0,-29.7018862538,3.71436878175,-14.2506054839,-0.0361687951579,0.0623665353676,0.0,454.77561935732206,452.8825915137059,454.3074909901989,453.9958947886274
6.359999999999952,-53.5802315434,13.9410261706,15.2697484773,0.033346212999,0.812772151494,0.0,-30.8594683093,3.66520475031,-15.5605969508,-0.046527112995,0.0714327122902,0.0,455.82715680866033,456.55453538398734,454.5175978997681,453.6854486848407
6.419999999999951,-55.4655509922,14.1593150777,14.290537928,0.0309915364963,0.816956047444,0.0,-32.0012394679,3.61095054164,-17.0974519049,-0.0276519306127,0.0660937272125,0.0,403.00872139332125,402.52977268331665,402.3180445297383,404.02352130446263
6.47999999999995,-57.425162293,14.374371065,13.217418656,0.0291493946547,0.820796429722,0.0,-33.3376288135,3.55725190301,-18.6945838246,-0.0376320378478,0.0594679176796,0.0,437.13256700096184,436.5828089652985,437.6432566250557,436.81093934123686
6.5399999999999485,-59.4706375001,14.5861913599,12.0454941636,0.0265300914083,0.824136802301,0.0,-34.8660462483,3.50318360493,-20.3950330546,-0.0597869199259,0.0467351088767,0.0,462.2934561544509,461.29045068820886,462.0288688600674,460.27674556552853
6.599999999999947,-61.6129033545,14.7947539013,10.7665706715,0.0225670191765,0.827457882739,0.0,-36.5678235795,3.44899078534,-22.2657169559,-0.0831018172276,0.0685958034921,0.0,466.6690887226688,468.37510192881126,470.367990788043,468.5547423291493
